,fold,pop,perHoush,pctBlack,pctWhite,pctAsian,pctHisp,pct12-21,pct12-29,pct16-24,pct65up,persUrban,pctUrban,medIncome,pctWwage,pctWfarm,pctWdiv,pctWsocsec,pctPubAsst,pctRetire,medFamIncome,perCapInc,whitePerCap,blackPerCap,NAperCap,asianPerCap,otherPerCap,hispPerCap,persPoverty,pctPoverty,pctLowEdu,pctNotHSgrad,pctCollGrad,pctUnemploy,pctEmploy,pctEmployMfg,pctEmployProfServ,pctOccupManu,pctOccupMgmt,pctMaleDivorc,pctMaleNevMar,pctFemDivorc,pctAllDivorc,persPerFam,pct2Par,pctKids2Par,pctKids-4w2Par,pct12-17w2Par,pctWorkMom-6,pctWorkMom-18,kidsBornNevrMarr,pctKidsBornNevrMarr,numForeignBorn,pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,violentPerPop,nonViolPerPop
pctSameCounty-5,0.01432195462916128,0.025563090665374072,-0.14357293884275474,0.07906022555788537,-0.03645819439790382,-0.14344046783708259,0.03602213283608238,-0.4427393571980979,-0.5568407323010726,-0.530609166319591,0.33169832258169774,0.030642223841286783,0.0900239235077058,0.002618307085329622,-0.29829208371978205,-0.1596165299306964,-0.06009143087327468,0.42006404980440093,0.22241661122618087,0.27629008454152315,-0.03371926143331845,-0.0019859332852753347,-0.0023430318494113934,0.029043734614410465,-0.02706402390888779,0.12405086537174624,0.008308758098247602,0.06235522964995906,0.0399506041552032,-0.06531905080061072,0.27599088093070023,0.3494674720033327,-0.345517154744828,0.20347951845746712,-0.18045299995027478,0.3848879353987581,-0.25148493361368274,0.35125495604243095,-0.22986046480173336,0.0775694627621754,-0.33694672622804406,0.032651731332710515,0.06284363636196225,0.14556941147389268,-0.08445487160400796,-0.10340762833948312,-0.11882269911578738,-0.03508139200564471,-0.06499696356765873,-0.10180533770982961,0.05453547935552662,0.08805244413587425,0.016817704457987706,-0.3898020675050581,-0.41135490802204994,-0.4206429449218508,-0.4003890142498691,-0.14745034061062104,-0.12966833064456817,-0.11465710728821439,-0.09245440996197253,-0.06346662852162188,0.06675286776052175,0.12940909353236968,0.12409642959222437,0.09536413801106051,0.09806677229937104,-0.035388478829722826,0.287883894912114,0.013619547109193829,-0.1344344223181425,0.14159823739216415,0.015482746889071745,0.15071104607994742,0.279745562239997,0.234644578457154,0.3014799577951445,-0.46485416654169937,0.07230514212401694,0.13108832222136513,-0.03571393096244937,-0.050215633946564545,-0.06899045205500451,-0.11378731814448108,-0.13438923461387298,-0.09518259441918185,-0.10365089091186402,-0.01510174638454923,-0.08438555323104237,-0.1772229801716752,-0.22196288749232254,0.21021253656884842,0.019364141183813122,0.009636893979570897,-0.011748130682078396,0.48830891395563214,0.8060266674320401,1.0,0.7292287479135163,-0.061743978162797926,0.10851696352122858,0.07202331817568092,0.011493268827564521,0.04850367265013432,0.09633091424850099,0.02472825349802143,-0.011915544169355195,0.036794673327639166,0.10452041165063261,0.03337981985444546,0.08008337402234143,0.03121471051593411,0.020300510378083034,0.016035495169573394,-0.034740146399276764,0.040474869801865244,0.11441550381598267,0.04191543789030822,0.052280163509337306,0.07783074473110836,-0.0006098942162274712
pctSameState-5,0.023009739971350505,-0.025232701714624675,-0.051781768218520555,0.0022641771897702386,0.04044901263790325,-0.16026950960803665,-0.004139557814157872,-0.19666755797922614,-0.3265155265048575,-0.28330732648074775,0.2076656165335985,-0.025026881492631197,-0.04311615659612883,-0.04160056573153995,-0.2256421383517161,0.0008665883722434987,-0.05940626698935485,0.3258937359427718,0.19906255812041093,0.1517026370387507,-0.05595709105883592,-0.09457020351389786,-0.11136868503709196,-0.0028297238367101228,-0.023705125171764613,0.06310398908297384,-0.018635124725197856,-0.007284897586149543,-0.005006542679958787,0.010036640136486209,0.2276011170115238,0.2914447096388655,-0.3097344851250489,0.18278652528534756,-0.19601751626597233,0.3299376761790754,-0.14430271357098598,0.32674807628745484,-0.2437162226875412,-0.006918887294604508,-0.19203378461578374,-0.05200509788230109,-0.02339644353453563,0.12464295201667919,-0.03541811462235534,-0.04531167169721213,-0.06934943642343316,0.0179124671551891,0.007081456447114462,-0.0074278448836436126,0.006475783148288068,0.00999382285447655,-0.02137347344193995,-0.3197554214853387,-0.33994770455779694,-0.348402837769578,-0.33151808507379155,-0.24304906497830014,-0.22646279647262127,-0.212609627216203,-0.19375365289719743,0.03307967979780602,-0.02919601857506165,0.06654018335527971,0.06536884348960124,0.08237706801384138,0.10659371250097667,-0.0530472610101307,0.3107000853343222,-0.04958617897556587,-0.18042887719555065,0.15415273643845911,-0.05157255097434603,0.19632600346017692,0.2961781830082798,0.16373973068220282,0.27858011273455585,-0.3367106768972542,0.05614481051639567,0.09472730577258867,-0.10350022015508037,-0.1217989440989623,-0.14692289804811406,-0.1955539726912665,-0.16312075005807972,-0.13799301054004556,-0.1484844695562877,-0.071318291990489,-0.1285462244141962,-0.07253716097678066,-0.2431401832510854,0.16917793524639907,-0.019015616311400915,-0.015456289327388847,-0.13517132922799804,0.7469566604030305,0.6612135346679907,0.7292287479135163,1.0,-0.0779383382296066,-0.017971927952509795,-0.052069164520510344,-0.08773399701666469,0.0007107101433629822,0.014897436471754354,-0.03292953160399592,-0.05808237552349374,-0.00367240026067759,-0.03135399310202935,-0.016730948364165252,0.018872322451970788,-0.029350603580297015,-0.05501223503261997,-0.046778909715992016,-0.0835637349314848,-0.011335324024414712,-0.006694862449583036,-0.0030805845860225885,0.03109549917110649,-0.006381335653830876,-0.07431525219813644
landArea,0.008485099422695491,0.21479370132950562,-0.004649510025335401,0.04449949896961621,-0.05268119706976532,0.002270637578710487,0.0013065761622674868,0.0036640038450394485,0.018993315980621713,0.005898219275913106,-0.05459136984615228,0.20928591085565815,-0.0032173424087017476,-0.018593346253879754,0.016501691561036102,-0.0048052337589787365,0.0003246497585589478,-0.057876516512701315,0.028140899483998612,-0.008411580463637708,-0.0243788491611652,-0.01514813749071901,0.004576636719484987,-0.02035099289147211,-0.008212253169210681,-0.017651454436799403,0.0008885835486962362,-0.020020719632943152,0.19558438740084566,0.022276528884240535,-0.032375453303084,-0.019091530104138506,-0.006590528092587622,0.018933106818227796,0.022490598488975295,-0.09284890024718392,-0.017262990457606202,-0.03795765066863809,0.0009951564544865303,0.08346481219915491,0.014465751159243055,0.08242903340517214,0.0814943633784668,0.005618357916396869,-0.03309717106304833,-0.03885998675530868,-0.03320997489760196,-0.03298002196115091,-0.015866216526952137,-0.023885946750310305,0.1622411896692515,0.04477720102440363,0.13888570719846496,0.008010671463689327,0.014420314963994915,0.025742378338310067,0.03324009518153949,-0.014546164925787856,-0.013761358194784563,-0.011794498035990765,-0.00982353163600202,0.012322959578974857,-0.013569081396935115,0.010495634707871201,-0.0005513293831596979,-0.006235235314366323,-0.016131119091080122,0.02448660721914952,-0.035500111076744056,0.018086098718156123,0.048658825819718934,-0.046726887775888175,0.278636833718383,-0.12372603031428975,-0.028540294257809896,0.08869553865614968,0.018315152029988065,0.07804963268312944,0.02708054575542439,0.14167613031201184,-0.03920859991405953,-0.034429815463301934,-0.027375762097421923,-0.0024832682471738125,-0.01564260969590011,-0.014203912928055572,-0.007959548073822093,0.007835906213801395,-0.015163625549848661,-0.002806678077074114,0.03183747707659998,-0.022773867808147323,0.13750435358930518,0.1149076745910831,-0.01942214723588447,-0.07412172412071025,-0.08148656977221926,-0.061743978162797926,-0.0779383382296066,1.0,-0.07477490409630284,0.012573604137992233,0.09333881159235309,0.1841030089662242,0.0920291286798962,0.2640021805961035,0.10613011988818799,0.1420478289657847,0.07454763684344107,0.18363190084204015,0.05737510014578856,0.23098246236492193,0.07629154558962349,0.23981713933758128,0.031521938908833674,0.1952080546022843,0.06775202733443521,0.2060201144116756,0.07603759115412467,0.07502630811027246,0.05507456107779202
popDensity,-0.03286076513836347,0.22267211493428316,0.023634458723574975,0.10815611709306924,-0.32039123708261835,0.29518215551552035,0.36303850845649016,-0.0657031602593893,0.09292801222120696,0.031762675575162616,0.010516186163891331,0.2325334593880719,0.29139472005584494,-0.03686222618994222,-0.03859334219832465,-0.22142027924971353,-0.12429802010107167,-0.020656459954615642,0.18732144386576985,-0.0900370214132548,-0.03459033464818986,0.0004947814731857296,0.03628873085162866,0.03534947040285358,0.0024681972419540415,-0.0347282225942575,0.0036217666179275965,-0.018413103311754858,0.22020752995500192,0.07825078750975856,0.22497143264249045,0.21329239005298747,-0.028218757853809926,0.17044185155309546,-0.031330281455161584,0.01922488859672593,-0.04061832973827499,0.1087020522080672,-0.06639646023841261,0.08268968596550585,0.3460946564398775,0.15759495576382646,0.12451648385963147,0.18593597509720228,-0.24330968696280963,-0.23948438879264028,-0.15931743128929235,-0.24033038023100153,-0.13934432240778613,-0.2012473787594877,0.23504317520359583,0.3147406061780731,0.23076385947906145,0.1181880840645357,0.15161602130720112,0.1753349251072123,0.20597953306624767,0.5906851490066042,0.6015746124160042,0.609035486236408,0.6187316035462409,-0.4980434050528439,0.5392964105007825,0.34587535109730444,0.289527242610121,0.05491014084772472,0.10311969751831675,0.12220849708886956,-0.41591435517332687,0.42672332325762635,0.4009482744061787,-0.3093347886850394,0.18221247017271594,0.10199449638881833,-0.4271119862848507,0.12745027854983104,-0.1593788553648027,-0.3754467857847933,-0.01309102645352578,0.16473731136790512,0.22761213530768906,0.22794082138737357,0.22130382576981317,0.1723401123373345,0.20263580160801628,0.1934717430335469,0.20331696269748706,0.13267707257218544,0.15815445423849236,0.18538625315652119,0.27559265377313286,0.16541809312414185,0.22832568866263286,0.20093590567713682,0.6199226397792106,-0.21948310860997727,0.028115989671413218,0.10851696352122858,-0.017971927952509795,-0.07477490409630284,1.0,0.611255169245707,0.17708112953570532,0.2091631463446539,0.17713087000090733,0.17673192759707984,0.013371840883039639,0.22683517145650905,0.43841441868773445,0.20621917057660277,0.1346268858116424,0.21809251951374803,0.12231885548786711,0.20393544634464109,-0.02231099445355577,0.23392100820329154,0.4267832664017626,0.18556535068351918,0.11539745681468945,0.2515783781565488,0.09684807103807534
pctUsePubTrans,-0.01682655676464864,0.3282771434090109,-0.04897982531976928,0.18935539649948877,-0.24316094793872967,0.22966969975473162,0.08619474499245884,-0.12702657198402406,-0.01605834685096323,-0.0323640632709158,0.0018919461118932055,0.33821423985190296,0.3036993132092355,0.21087818095850197,0.056494836194404964,-0.20405080521865243,0.11981038024117596,-0.05145483958722024,0.01598241545742831,-0.0619327676174619,0.23365814852867076,0.27189892515917635,0.32452569926982205,0.12002673437934634,0.0579877541985616,0.09383217992042432,0.09301610381405755,0.1619199040099929,0.3236503542296836,-0.06759427892575423,-0.038326119421064196,-0.05170017743168835,0.2466092776599964,0.013094754178812958,0.07024869694922814,-0.18647691873036334,0.15467997498669953,-0.18025058722148704,0.2298943608291515,-0.05921175502105415,0.30087439596775967,-0.03148358206489123,-0.043922630508651014,0.07392925381542872,-0.11006199291411942,-0.10086194309546213,-0.04161969579708323,-0.13875497038807819,-0.17328962714961335,-0.17870452383536878,0.352492041862849,0.2585415950815928,0.2892211705580924,0.0749804761703113,0.09369983326948433,0.11149710420800253,0.11493334221569898,0.3647719890007786,0.3598207674973699,0.36278459616727077,0.35620489575218445,-0.24590463840520813,0.21777552257454086,0.13436002505984634,0.08136324158348963,-0.026712857391998416,0.07071696265706269,-0.09031453850968628,-0.17678142173601621,0.10364258250073353,0.1645434397146451,-0.12719627390155988,0.3104634834661538,0.06333945773305236,-0.21306374937277356,0.16942974658754875,-0.016106090951679343,-0.3643529163775195,-0.14574207529864536,0.06252253001995609,0.3332548324107171,0.34927102414049266,0.35918841202539825,0.3413622142870412,0.2684601959705487,0.3155044231190262,0.3452929084149031,0.35322314789587106,0.29048535029260225,0.08683689430520296,0.2331315594960852,0.3072540298506608,0.3644145425434999,0.2891580267595804,0.38247953351819897,-0.17380762036037323,0.16306956704033848,0.07202331817568092,-0.052069164520510344,0.012573604137992233,0.611255169245707,1.0,0.1694987916915855,0.3340362375796859,0.19195082141698622,0.2897525367576393,-0.01210870913783219,0.33440639344794315,0.3890536218060216,0.3111095766318579,0.06080988301091736,0.32568718308926736,0.0499786466137583,0.3200632301696046,-0.054590937202807006,0.3359106196245251,0.35290423844529256,0.26811562584485055,0.0650252146002948,0.18324633327559742,0.037169939733777226
pctOfficDrugUnit,-0.004154506888093321,0.19618531517141147,-0.08198728322410534,0.2503816964186741,-0.2627018597787255,0.06125328717744505,0.07898509501845065,-0.0033631631523163034,0.08117669889993191,0.04758619633344118,-0.00026442447276454315,0.20365753073036824,0.2205944007898135,-0.12419597573138529,-0.07347787997186041,-0.13712296998751258,-0.15020316835108963,-0.007864460698680902,0.17120108213296786,-0.039455716913640096,-0.11567031043771166,-0.058668945001747096,0.0054718606994821626,-0.07483312671078612,-0.005507860786889875,-0.06372551478424825,-0.024643882907541704,-0.06626161564832322,0.18491605304984438,0.1674294888439902,0.06836999475414204,0.10274992460758528,-0.026804230546716497,0.15539528438628566,-0.07422087839956894,-0.07323309073791814,0.03534851144599376,0.016223283258735465,-0.04277942993484221,0.22561430517888817,0.1895916004229721,0.23762016974136407,0.2361737344049282,0.008727068226204221,-0.28940642750915446,-0.2968381337210683,-0.2605327736661305,-0.29293705306365053,-0.02868999449274541,-0.06476008387478263,0.1614500024716661,0.31684880849472485,0.11280062454014891,0.11363313070716612,0.13094342560266695,0.14900030700768171,0.15972702654311005,0.14330219329658436,0.14810739958023186,0.15268110872862373,0.15311753745995418,-0.11286260998417702,0.12171625551885226,0.09902299769736934,0.049665362916698735,-0.08614887150428212,-0.07904064660451321,0.008704884868927596,-0.2555015849297242,0.11589205971303783,0.2251054768920724,-0.20179458418372967,0.2198771242086773,-0.08400815753653662,-0.25440490656283843,0.2261707497394787,-0.021239190479160668,-0.10676848454395306,0.12015153662786016,0.07645582083443649,-0.028045351869524546,-0.01830857253117828,-0.00464823978905584,0.03602759343528371,-0.053696137994658465,-0.04366807615063491,-0.031119443067638048,0.018025098762999625,-0.04657805303576366,0.13383329911442052,0.05612283945498449,0.06611363585307228,0.14464210531179617,0.09682902947448435,0.12716487759834524,-0.11292334489437256,-0.08104872214234063,0.011493268827564521,-0.08773399701666469,0.09333881159235309,0.17708112953570532,0.1694987916915855,1.0,0.15678158424580182,0.2883519608227543,0.2452557079677595,0.21055141428292232,0.1300087709027643,0.37038705383971987,0.1732174433420397,0.24939654541967798,0.23442017808869128,0.268146930829388,0.24731901441111023,0.21509470219826582,0.17156600558539323,0.31095715791313505,0.17733851786776345,0.21115297360204097,0.3058725481474927,0.27871978147167703
murders,-0.04960196680347143,0.9592948778226721,-0.011241835194500931,0.19752206835183916,-0.22142720220039877,0.046380376845737946,0.07804687105129596,-0.002637981791725182,0.03303042225089222,0.011900450490945314,-0.025019107410667516,0.95748407066665,0.0773881545625336,-0.07088831660882712,-0.04515131913116277,-0.05845082516847354,-0.11126137822171836,-0.024748603839208554,0.14308721845926647,-0.047829182924903645,-0.07727612862015881,-0.04074381407908259,0.025195967382695156,-0.033095532763521895,-0.011510896450639423,-0.03468460935304202,-0.028695077192797562,-0.04917516279558351,0.9761287061769489,0.12443915389605764,0.06996425647308963,0.09138975587666742,-0.027020911869203502,0.13092277001684496,-0.06006912466369581,-0.05020001775498696,0.016698591584387152,0.01876448152664881,-0.026389344768556436,0.11531799772536855,0.1290958337999899,0.12981103993584606,0.12546886464610796,0.07262161084727463,-0.186849165149462,-0.19241740753070607,-0.1628988716763983,-0.1810046464402829,-0.05828411598754577,-0.08853532899771967,0.9781382449696076,0.2505805147713145,0.8922252287937013,0.04720938746089111,0.06060456632939841,0.07446264820293295,0.08890283973449287,0.11607279760081228,0.11950172985491715,0.12385347348295468,0.1270834601159162,-0.09454029114338396,0.11079997771261312,0.12448316923006844,0.08134193748972686,-0.005464354840099165,0.005606635616492324,0.03545571968245325,-0.15197691364379878,0.11979702347905752,0.13096812580268255,-0.10275385363280554,0.8966828815220867,-0.04718143836356923,-0.1507314008707448,0.21497279701961283,0.021573479826393533,-0.07913191609170442,0.07533432257491134,0.10691795846722385,-0.017463903722257337,-0.008127876366900067,0.009089839274369677,0.0527729913331699,-0.03774434435882097,-0.03092096510819788,-0.01799649311949909,0.021733387548499905,-0.03383872702821203,0.06903598647229589,0.023088290113230957,0.026721220997799704,0.8926092574059638,0.851797976583206,0.10722946354526128,-0.037274911566052255,-0.000833417139888103,0.04850367265013432,0.0007107101433629822,0.1841030089662242,0.2091631463446539,0.3340362375796859,0.15678158424580182,1.0,0.3356217211871803,0.8324122938725304,0.10673297933083167,0.9581989911692768,0.35544036290804115,0.9452360514146619,0.16222460336766925,0.9561253165748519,0.13502100295734387,0.9337580376439043,0.06931250480977044,0.9706996053307576,0.25393474285570306,0.8971474594294192,0.1656696800686824,0.2268889897636584,0.13030079731566366
murdPerPop,-0.02965088899692575,0.24164840054758047,0.01979089324896128,0.6516324306701348,-0.6659618174213312,0.006942801374791147,0.17986114857602764,0.05083616042585492,0.09422623350551601,0.046466968901756237,0.0203583085118012,0.24171081028829322,0.06017032875273416,-0.3447157377560217,-0.25679700828825225,-0.12715919340851584,-0.4912232501699904,0.08262213420613436,0.5206574690427527,-0.06966719065820175,-0.3605961088178687,-0.27847734083244324,-0.1507225665063191,-0.18014343470525435,-0.04811308985683455,-0.12472938835563517,-0.10780694636724582,-0.1814173925819416,0.2831348659524143,0.4828105425033194,0.32241818860352,0.4123052517129852,-0.2437119733452997,0.46523559604298725,-0.3038593256252034,-0.010970294539222443,-0.01509885345912864,0.26562743020298696,-0.2604156872350453,0.4377503258067201,0.2404472825144307,0.45509492382883693,0.45765677786340164,0.17991714839043513,-0.6135345622527573,-0.6408516748192257,-0.5910690254766834,-0.5904437658630218,-0.06524163162010042,-0.16589995626269943,0.28757495785475384,0.6795341051932761,0.1400194579033458,0.1361105804193467,0.17094559755108027,0.2010065967223808,0.23194224725281434,0.1455650976760884,0.15486315959381547,0.15702561163119408,0.1664030974813566,-0.1350128656020888,0.1982333364726884,0.33673086402977614,0.2623590779204262,0.021306538791520366,-0.055696907014147194,0.23791656086625648,-0.40198709257018267,0.33441361417058757,0.33232124320528694,-0.26379603532894597,0.3117520175334705,-0.21693934750675278,-0.3554533207300268,0.5548423642327094,0.10310624276292657,-0.12120127683397613,0.443801186438361,0.2682871563784476,-0.20224803649621484,-0.18615534416003235,-0.17290173029951203,-0.09303453130982342,-0.24578811980503854,-0.23535059231481067,-0.22299121647366646,-0.10572469316663456,-0.22413421058714386,0.28851399156267105,0.01859950691163835,0.10173124793772745,0.20490742463025627,0.12691023917308322,0.10019602630164991,-0.014684250436085998,-0.08162304905752704,0.09633091424850099,0.014897436471754354,0.0920291286798962,0.17713087000090733,0.19195082141698622,0.2883519608227543,0.3356217211871803,1.0,0.32788082823411296,0.4100455861532904,0.22738319418830183,0.690264235196535,0.27913098684167487,0.5587478726795225,0.335709861819202,0.5489216927760228,0.30675456405849294,0.34528505793504133,0.27177812447271354,0.5266776841186691,0.26961824849285065,0.4089601136664037,0.6352932230544313,0.4832585227252615
rapes,-0.05049031476397039,0.8759085092201552,-0.052864614717604154,0.20743059410709663,-0.23499470415136314,0.053296676652435766,0.07856193744749226,-0.0010490522582141234,0.06642245014906964,0.029734361320125906,-0.05075955312036,0.8758741328051415,0.12490926806548387,-0.11340991238189817,-0.03515103309954654,-0.07379200849848092,-0.143380214264029,-0.05434373440910438,0.15073290623363797,-0.07082169418865435,-0.11666922213747237,-0.06874753781311048,-0.0006759221627891318,-0.061113329120936956,-0.024229075883614414,-0.06400536072738208,-0.0428198834710437,-0.08041705592455432,0.8542212134573195,0.1547316624073641,0.04780881902752277,0.07995313668752739,-0.035211735893335455,0.1299011689016781,-0.04376304592267218,-0.07604530119561825,0.01475904067612981,0.014292695148137314,-0.044738839846885946,0.19795619801709485,0.15335379785324676,0.21055426305140595,0.20754133224131024,0.046422959938766675,-0.23119348792867117,-0.2350595958666633,-0.2012809762787788,-0.22385806825309307,-0.03872503863597831,-0.0780120182716039,0.8031493070100002,0.27513725012592805,0.7708694759628696,0.08041611532916579,0.09686013563211797,0.11562675014487117,0.13615711540704742,0.10882807912809658,0.11167301115980396,0.11656210955290194,0.12084757159262029,-0.08272367412663148,0.098960042431111,0.1111556151414506,0.06022016518782208,-0.048383037398049396,-0.02993460527750007,0.011865802869731067,-0.1986353227697784,0.11790823384016334,0.17513798132181801,-0.15614308336487182,0.8599506491573927,-0.07463259884964887,-0.20107726059055475,0.24470729370383418,-0.007865006210638762,-0.06322087516337214,0.10042730127893565,0.0967810943312745,-0.06140923086173696,-0.05039070560289417,-0.03299248999582401,0.02113204121636079,-0.06732246909263086,-0.06524256499494337,-0.053720577157160596,-0.01176366875597537,-0.07331373383773723,0.0695242899717745,0.007656241333831934,-0.0017381629531233686,0.7775848802640934,0.7287875580317301,0.08825666839492351,-0.0577866886923174,-0.06609494380457481,0.02472825349802143,-0.03292953160399592,0.2640021805961035,0.17673192759707984,0.2897525367576393,0.2452557079677595,0.8324122938725304,0.32788082823411296,1.0,0.28238240134521264,0.7801692459769328,0.3897075288600296,0.7838193071827293,0.20074215358938274,0.894575316607285,0.20823298849121688,0.8838546170982862,0.14117115631096258,0.8672324736134507,0.3209371510562958,0.8593313753430103,0.24432124373545355,0.3267190448364557,0.21025343488345932
rapesPerPop,-0.0067082457868832485,0.10590282586547048,-0.12765682372594908,0.4029665916597764,-0.3655813176012529,-0.09116370486448848,0.03181208161949342,0.07360816081996234,0.13995721942814698,0.09059095087807449,0.03132866561720277,0.10206501092085231,-0.04470005178907495,-0.41547859072512333,-0.23840390515456575,-0.05499390534544827,-0.436116182654073,0.0881174454065109,0.3846594751110376,-0.03232387009396398,-0.41645091276315244,-0.33668072815649025,-0.2664912884863132,-0.2409167869414015,-0.09660262091778739,-0.18142125288081168,-0.11161035004939106,-0.24056109222388622,0.12377284258104447,0.41703923406934645,0.18203466046472538,0.2868324237628864,-0.281596033910518,0.3458294617923371,-0.24359562521392134,-0.031218857160144914,-0.039373182085959864,0.24633863477063717,-0.3086672719125051,0.5174823181934729,0.1486169587016071,0.5006980005785647,0.5184823828505886,-0.022340783433679293,-0.5322489451538343,-0.5326252595705141,-0.5201303801079876,-0.4906245619731281,0.03383354485956908,-0.025426100914873257,0.10738092778793275,0.45411440659981533,0.025766171521430924,0.13011924686660317,0.16218632754290632,0.17412478778619064,0.19667019571754038,-0.033283065105309255,-0.026528828630872407,-0.02906481764258002,-0.025602131728639333,0.04567961024236683,0.004763236843409329,0.11686366067167277,0.054791347095049875,-0.15059164398147667,-0.20292340941503326,0.0820725607929563,-0.40726924992736097,0.13756313419665664,0.3432510533883586,-0.2822599801894041,0.16645547274287092,-0.2471017146658139,-0.3771959726674872,0.32778896857573847,0.059400408544101904,-0.06875011173879823,0.4353179681076935,0.20499827450338445,-0.3235168319812467,-0.31393532579401284,-0.3083128263989143,-0.22916504412970076,-0.32729184870873257,-0.33728219199590836,-0.3408705012873519,-0.2434582502977897,-0.3412017684447199,0.1792221090375743,-0.12083698053784943,0.0036218935136325867,0.08372186487016643,0.037087976901532906,-0.09648939700169461,-0.008875617354294566,-0.21317521431869735,-0.011915544169355195,-0.05808237552349374,0.10613011988818799,0.013371840883039639,-0.01210870913783219,0.21055141428292232,0.10673297933083167,0.4100455861532904,0.28238240134521264,1.0,0.07742630213328726,0.4400973452955841,0.12052738629064717,0.4565435048116648,0.17161226902001372,0.5081791295099766,0.16976557369315604,0.4952882173928422,0.10726645489248247,0.32980124432481034,0.12786410905100645,0.38652232804713793,0.5797186966777118,0.5377731916470662
robberies,-0.04638329660971912,0.9549900440595029,-0.011394588474341816,0.14216875570003698,-0.1714520571032628,0.056705308580434446,0.07102157929412733,-0.007799920884613121,0.02475346119185839,0.008011407501254003,-0.016935715717201753,0.9528426861561271,0.06559385389979411,-0.04967097214592735,-0.03625059724921846,-0.051570903502016846,-0.08135166926942278,-0.020549027994382057,0.11589344376125288,-0.04361598099866094,-0.05432206650518785,-0.024914581227595947,0.02506555797824922,-0.022024012081575825,-0.007518940337680539,-0.02476308422741401,-0.02248257332375175,-0.03817120806039081,0.9602559438526754,0.09047135467786468,0.05808883780701057,0.07301693879695127,-0.018175143493129757,0.09874836619245023,-0.04475029288427827,-0.03921861175356652,0.012289723082158616,0.012483672449173163,-0.017976452738187668,0.08043009876051332,0.11281492635696215,0.09427115683152716,0.0895839705462548,0.05765125131434405,-0.14632833717462315,-0.1501899431514327,-0.125062991169468,-0.14175473112020004,-0.05537803966775454,-0.07919839506805791,0.9753361874364931,0.20211287458924462,0.9366457689014289,0.03832840547583208,0.05014531744608105,0.06180889403963137,0.07246337635011965,0.12188136509378265,0.12544780387909946,0.1299613799100541,0.13174335402783696,-0.09746986550932059,0.111312921382352,0.10239147938736637,0.06555482303087025,-0.006521812822484138,0.008610684349683272,0.02554830352226262,-0.13643961476141672,0.10545140844437703,0.11944974602565693,-0.0899253121883462,0.8196845983425214,-0.02378774899801785,-0.13677947584155414,0.14368030868468462,0.006126654659196707,-0.07811331731383124,0.05379702724168635,0.09656504962433853,0.006299431617450856,0.013866016492311901,0.027111263913780482,0.05789728008105302,-0.017209275472753405,-0.010120352538616203,0.0018575439114366932,0.03342598129824556,-0.014447225607664205,0.05489402729862351,0.030737937559422696,0.022016570939142128,0.9357351890068111,0.9296831379187183,0.11898438561760284,-0.04450361771725011,0.0037990104113646804,0.036794673327639166,-0.00367240026067759,0.1420478289657847,0.22683517145650905,0.33440639344794315,0.1300087709027643,0.9581989911692768,0.22738319418830183,0.7801692459769328,0.07742630213328726,1.0,0.319897254236413,0.9616060091380807,0.13359738437162896,0.926667775936732,0.10372813992850641,0.9082817298659324,0.05216461325438712,0.9563917213778672,0.2130779251405952,0.8506569833864344,0.12446440344625892,0.1949694767513197,0.10391079588852652
